Time_h,Load_W_shape,Solar_W_shape,Wind_W_shape,Wave_W_shape,Hydrogen_g_per_h_shape,PotableWater_L_per_h_shape
1545,434.4643828265624,167.09824087089845,14.572448717246248,61.34,0.0,0.0
1546,441.6827424539064,180.23526110449217,7.38683668366928,79.73,0.0,0.0
1547,453.02411619843747,175.0615802291016,5.814464965045165,61.76,0.0,0.0
1548,460.83875746640643,168.39142172343756,6.032742194036868,68.25,0.0,0.0
1549,478.78712511093755,168.8486278590788,6.585739111251152,73.91,0.0,0.0
1550,495.2570376984373,156.56093053938875,6.649123070855651,58.67,0.0,0.0
1551,508.21570459687547,142.27100894472653,10.497517550601199,74.54,0.0,0.0
1552,520.695211792969,122.62627320410162,13.048196749731447,77.50,0.0,0.0
1553,540.3604510078122,92.09240425913086,26.32393806704406,92.60,0.0,0.0
1554,549.6796736765627,39.2953601907715,31.465798373821986,80.72,0.0,0.0
1555,546.0795829593749,7.225307406852724,42.89447276023867,85.04,0.0,0.0
1556,547.4617336804689,0.10924383094320304,49.88350987172241,69.55,0.0,0.0
1557,531.4861060007814,0.0,47.062980401706625,99.11,0.0,0.0
1558,499.2636679031248,0.0,37.90078268964845,80.66,0.0,0.0
1559,464.2479332695314,0.0,27.75979161491087,84.06,0.0,0.0
1560,436.8463867546875,0.0,26.596653489331064,76.30,1000.0,1000.0
1561,415.6941895078126,0.0,26.063214180377205,84.00,0.0,0.0
1562,400.5228072445313,0.0,22.612286943054183,96.24,0.0,0.0
1563,393.63876879374993,0.0,17.29883001794128,118.17,0.0,0.0
1564,395.2359158718751,0.002027893072223668,12.34325572978821,81.65,0.0,0.0
1565,407.4554719242186,0.40576939155149444,11.819007709253952,89.28,0.0,0.0
1566,420.6363398859376,22.974364740591433,11.149411883746344,98.88,0.0,0.0
1567,431.6099773734379,83.28846390292969,7.805157566455078,100.48,0.0,0.0
1568,441.3358711335938,109.9401105117187,6.3898496612686175,94.15,0.0,0.0
1569,446.3395399828126,102.9981697538086,5.897166689764406,92.60,0.0,0.0
1570,461.55794073984373,121.26368108261721,4.741219406106567,83.52,0.0,0.0
1571,489.0625655460938,139.06665709042974,3.9482741224983244,87.53,0.0,0.0
1572,512.0754581484374,145.21530692812505,2.917011613652801,91.00,0.0,0.0
1573,538.4441489179686,150.64184362908046,2.675470175928098,70.45,0.0,0.0
1574,563.2208508609375,150.38306886503906,4.170997667417906,91.57,0.0,0.0
1575,582.2770511437498,135.5196923859375,5.182608263836669,104.81,0.0,0.0
1576,599.3000388890625,116.70969738720704,8.346260409560394,89.77,0.0,0.0
1577,618.1271995265623,82.2372667546875,11.77470269079895,103.72,0.0,0.0
1578,627.5836878187496,40.30683621936032,14.454699233832553,112.80,0.0,0.0
1579,618.8553716296876,10.229319781324767,20.304722915625003,116.37,0.0,0.0
1580,610.39016236875,0.04532332213773725,22.688601586660788,101.37,0.0,0.0
1581,585.4697991234378,0.0,19.04179128407418,92.09,0.0,0.0
1582,540.4840722585935,0.0,16.894606020245362,83.57,0.0,0.0
1583,496.9067629874999,0.0,17.089951045541383,113.18,0.0,0.0
1584,467.203736165625,0.0,14.060141493736273,104.26,1000.0,1000.0
1585,443.75689376718776,0.0,16.868806361627197,102.63,0.0,0.0
1586,420.44245812656266,0.0,14.848079325828555,118.94,0.0,0.0
1587,410.6229346218752,0.0,13.502376899620053,112.61,0.0,0.0
1588,412.1262965249999,0.0,8.433036351553344,99.94,0.0,0.0
1589,424.4668923515626,0.20580082086753845,5.896269482388227,113.75,0.0,0.0
1590,437.805440758594,26.676462596113577,4.212368732834603,98.56,0.0,0.0
1591,456.5524371656249,99.35013424541015,2.3600641099043433,111.04,0.0,0.0
1592,472.31081193750003,148.13383189218754,0.8192747820699423,104.71,0.0,0.0
1593,487.67744742187523,178.789637925,1.3627057124480721,101.33,0.0,0.0
1594,511.61307688828134,194.31330948164057,1.2324652018616453,86.30,0.0,0.0
1595,546.6531810351563,204.58490390917953,1.058153892766762,96.91,0.0,0.0
1596,586.0623035765626,206.79503928164084,2.1011578027288444,79.23,0.0,0.0
1597,627.1617877687497,203.29710944166325,3.5782928322532634,98.56,0.0,0.0
1598,664.6187701218751,187.45345044462903,9.412994581734466,74.35,0.0,0.0
1599,694.7574678703128,172.61809198095705,24.061060084481042,94.74,0.0,0.0
1600,716.6162853374999,163.50543060791017,45.463198622360224,75.69,0.0,0.0
1601,731.1051290625002,139.45514959541018,52.691839572179006,105.28,0.0,0.0
1602,730.0825565109375,79.0552483557129,55.20080519891685,83.52,0.0,0.0
1603,703.5802821984374,15.59645374695053,58.36092906992797,84.94,0.0,0.0
1604,673.6705671984377,0.09924932529945363,63.33887525164948,81.15,0.0,0.0
1605,636.0441824484376,0.0,60.95127818961632,100.22,0.0,0.0
1606,579.542058365625,0.0,59.6028650111458,81.73,0.0,0.0
1607,524.5954761984376,0.0,54.249869375035864,96.91,0.0,0.0
1608,485.49288337968727,0.0,53.35423037721406,68.29,1000.0,1000.0
1609,456.82909351874986,0.0,55.07328527654569,80.66,0.0,0.0
1610,436.21957109531263,0.0,53.01696938146362,76.87,0.0,0.0
1611,423.6721426968752,0.0,49.27373190390696,98.34,0.0,0.0
1612,418.72368545156246,0.0,42.7922258980133,77.50,0.0,0.0
1613,431.6846017687501,0.5616921487040522,37.21599194526675,88.03,0.0,0.0
1614,447.06181600781235,35.82062391472778,29.263447622108437,83.57,0.0,0.0
1615,465.6075731882813,118.93157276044923,23.313370442015092,91.57,0.0,0.0
1616,478.58292983671873,171.77532404824223,17.571838055374148,101.89,0.0,0.0
1617,497.16315895312493,193.01749612265638,13.075504988131716,89.54,0.0,0.0
1618,513.6230667351564,204.24476124199205,10.84161986678467,87.85,0.0,0.0
1619,533.0642159742189,209.82454156183059,10.077919125959282,104.81,0.0,0.0
1620,556.5491122617187,211.92799533720708,11.301620327394104,93.63,0.0,0.0
1621,583.4038744687501,210.16251525849611,13.16424017061768,90.47,0.0,0.0
1622,609.125655459375,207.71550398613292,19.84072642750856,102.63,0.0,0.0
1623,632.2390365093751,198.21245808281287,27.22034385289308,100.48,0.0,0.0
1624,647.2832074406251,180.6234334300782,40.2432993670807,99.31,0.0,0.0
1625,658.1811214828126,153.86677238759768,40.46549692053221,0.00,0.0,0.0
1626,662.3055860718748,89.82806174370117,35.49129624873964,117.57,0.0,0.0
1627,644.1001758375,17.89970923580368,33.52105286880199,104.26,0.0,0.0
1628,623.674765884375,0.05821555834121702,37.58460245837402,112.61,0.0,0.0
1629,592.7026657406252,0.0,40.41119212987062,123.55,0.0,0.0
1630,545.8112006789064,0.0,44.01304542872313,121.87,0.0,0.0
1631,501.6337049203126,0.0,53.30156153256229,127.83,0.0,0.0
1632,468.2682225890624,0.0,59.41304812628172,100.48,1000.0,1000.0
1633,440.6540558390626,0.0,63.74858674187622,124.24,0.0,0.0
1634,423.2574063140627,0.0,58.93002644022215,115.77,0.0,0.0
1635,416.48994704999996,0.0,55.60326796546775,110.46,0.0,0.0
1636,416.3528706843751,0.0,52.170914427154514,128.64,0.0,0.0
1637,427.9544626851564,0.18342947606506346,50.74830728400879,102.63,0.0,0.0
1638,440.33282433046884,20.250260740905777,47.36987802370605,124.19,0.0,0.0
1639,449.74726304296877,68.66067896542968,47.51477807010498,132.03,0.0,0.0
1640,463.84023054375,94.68509118691406,47.8597176763916,0.00,0.0,0.0
1641,466.26953812734394,117.92896901982424,52.504487940728744,89.04,0.0,0.0
1642,462.195719964844,144.46402801494142,56.616752144128434,159.58,0.0,0.0
1643,458.77722247734386,171.36526520279915,58.28776825428645,83.64,0.0,0.0
1644,456.12215861250013,180.92100072949216,58.448506579495245,126.12,0.0,0.0
1645,452.3949099140625,184.0331284171873,59.419858107971216,206.82,0.0,0.0
1646,450.90206970937487,177.49445048144528,58.14152350173342,105.67,0.0,0.0
1647,456.33500484140654,157.9592822891602,66.20723509643554,171.32,0.0,0.0
1648,461.570468252344,139.0410914478516,70.21754854079593,134.97,0.0,0.0
1649,467.7227465507815,115.35931433878538,79.1186449387024,116.02,0.0,0.0
1650,480.6137010679687,65.96473959045409,82.43754369305422,157.11,0.0,0.0
1651,487.56178539843745,12.865738402661139,82.17715918564454,151.19,0.0,0.0
1652,495.96873831562493,0.4285046246421815,77.22508846768795,98.57,0.0,0.0
1653,488.303089284375,0.0,77.10667942562256,161.37,0.0,0.0
1654,463.9106527781249,0.0,76.40567277257082,179.40,0.0,0.0
1655,439.86385809375014,0.0,71.8215917350159,171.80,0.0,0.0
1656,418.11483306796885,0.0,71.67995957711791,163.43,1000.0,1000.0
1657,400.9431961007814,0.0,77.01613819584558,150.53,0.0,0.0
1658,388.36622834296884,0.0,74.39789957576293,157.83,0.0,0.0
1659,381.76994902500013,0.0,70.63725103444519,155.82,0.0,0.0
1660,379.9030954593749,0.0,66.37502328385621,139.81,0.0,0.0
1661,383.20352101406286,0.4364792192919727,64.09970419101563,162.01,0.0,0.0
1662,382.37309399062497,29.07075233139955,60.64322448262025,147.62,0.0,0.0
1663,378.4324207710939,89.06272811704103,63.37691631016846,222.79,0.0,0.0
1664,375.7952924906249,101.03541488671875,74.92437556062013,211.15,0.0,0.0
1665,374.7816423492188,110.14125940392977,79.88945864303375,192.04,0.0,0.0
1666,370.47886028437506,119.18692696142581,80.15324695572512,199.31,0.0,0.0
1667,364.8261318468749,118.17024942216797,82.02104319832766,194.56,0.0,0.0
1668,361.9629599718753,116.53894321640624,84.80994507945557,137.29,0.0,0.0
1669,359.82006787031247,120.64882515234373,84.23223709658203,264.19,0.0,0.0
1670,361.75994176171866,131.03851553349608,84.80691510483398,0.00,0.0,0.0
1671,372.6069870890626,132.27496992275394,86.85650335012207,0.00,0.0,0.0
1672,394.67540670703136,137.25548294912107,89.52665612277835,253.97,0.0,0.0
1673,422.4504115992189,130.35864013524423,88.40049583440755,227.99,0.0,0.0
1674,440.3890297171877,90.58575309755862,87.04623061787106,161.98,0.0,0.0
1675,452.91347269453127,18.216154142495732,82.82388603815919,222.79,0.0,0.0
1676,467.281004990625,0.0869097990068435,76.97632116075442,142.58,0.0,0.0
1677,461.9227314281248,0.0,65.6448624032959,201.76,0.0,0.0
1678,439.3720072406251,0.0,66.12920027783207,180.77,0.0,0.0
1679,417.3846735984375,0.0,69.06353530477294,159.85,0.0,0.0
1680,399.1349459578126,0.0,69.37230551868899,172.25,1000.0,1000.0
1681,382.0412663953126,0.0,67.43015604971073,197.68,0.0,0.0
1682,370.1368512562497,0.0,67.21364462054446,0.00,0.0,0.0
1683,362.56772259375026,0.0,66.3129751380432,211.72,0.0,0.0
1684,359.39344896562494,0.0,67.7795532444763,168.78,0.0,0.0
1685,358.8925743796875,0.6166233677106854,68.52287472857665,164.14,0.0,0.0
1686,350.7611635453125,29.00263532145996,66.73285663207398,161.21,0.0,0.0
1687,343.8739522968749,65.0215637853516,64.89699148635863,127.84,0.0,0.0
1688,332.6896364789064,72.59411793706055,60.160233093530294,154.20,0.0,0.0
1689,320.86395099609393,86.81471607482574,62.43079997501136,132.73,0.0,0.0
1690,315.78665376562486,86.690741821582,59.343652477954095,182.56,0.0,0.0
1691,311.5628427703124,92.16871638339848,60.97010851149903,170.29,0.0,0.0
1692,310.7779173890628,102.15786487705076,59.831738259191894,138.07,0.0,0.0
1693,312.31788828749984,108.1590332085938,65.28897630661008,131.37,0.0,0.0
1694,320.5733206031253,106.0236102861328,70.72522017383423,128.73,0.0,0.0
1695,338.9399815218752,116.52750523623048,79.6368789352295,108.72,0.0,0.0
1696,365.8089966749998,122.34425357841803,84.38611679771121,114.89,0.0,0.0
1697,401.75747373515634,116.38687971938322,86.35557130884946,128.73,0.0,0.0
1698,427.62239837812484,86.69878598833009,85.27148959844972,122.27,0.0,0.0
1699,442.38415294453137,20.10709866728665,80.99379101451416,113.39,0.0,0.0
1700,458.0651746218752,0.19593087738275525,76.4210972687256,127.38,0.0,0.0
1701,454.7102358046875,0.0,70.65313633586426,122.27,0.0,0.0
1702,431.24396902031236,0.0,65.89637756184085,128.73,0.0,0.0
1703,406.887572540625,0.0,57.237214101855464,67.48,0.0,0.0
1704,390.7591822500001,0.0,49.666690331616216,100.34,1000.0,1000.0
1705,377.21923528125006,0.0,56.09328483744666,99.21,0.0,0.0
1706,368.0025353226566,0.0,60.92100244680179,102.10,0.0,0.0
1707,364.91729223515625,0.0,53.98173483596192,80.55,0.0,0.0
1708,371.8040635687499,0.0,42.020919124053975,96.91,0.0,0.0
1709,383.20629087187524,0.7976594985886567,34.97585089509887,69.99,0.0,0.0
1710,396.6323939671875,42.095184774957275,29.612459801971436,104.14,0.0,0.0
1711,402.1579211132815,120.53894814755859,28.11116376771242,85.90,0.0,0.0
1712,402.01300162499984,140.77579152246093,37.90527935846556,70.98,0.0,0.0
1713,395.73393099140634,145.84936285132991,53.36637807359333,89.42,0.0,0.0
1714,397.7352062929686,155.35835363188482,53.268764027417006,115.17,0.0,0.0
1715,398.8413621468751,169.30554534492188,47.49813089688722,118.17,0.0,0.0
1716,402.560115440625,166.78686897714852,40.51279307603759,102.45,0.0,0.0
1717,412.68993633281224,176.18486160410148,33.44983546153566,121.20,0.0,0.0
1718,426.129808830469,186.24213564375006,28.558739669970695,85.42,0.0,0.0
1719,446.6229467835936,178.2338302628906,27.36001973931885,96.37,0.0,0.0
1720,471.8735362242188,163.9263787658203,31.322554230871553,128.64,0.0,0.0
1721,501.65396857500014,157.38994589486921,32.42113257512748,110.46,0.0,0.0
1722,524.3494398867188,105.52319171938476,37.165747046118156,93.13,0.0,0.0
1723,532.0862388187498,24.53284892836305,44.48637116810305,89.95,0.0,0.0
1724,532.6491304804688,0.4230040064475061,48.41588940827639,81.63,0.0,0.0
1725,519.3274084078123,0.0,48.43869024821781,73.46,0.0,0.0
1726,484.0403397890627,0.0,41.88966688652346,100.22,0.0,0.0
1727,447.16988903203105,0.0,34.9476282704956,92.06,0.0,0.0
1728,424.89855013593746,0.0,27.935604889837634,109.30,1000.0,1000.0
1729,405.94027120781243,0.0,26.670351465345718,89.42,0.0,0.0
1730,392.7336142593752,0.0,27.278905384204126,91.53,0.0,0.0
1731,385.5842547234374,0.0,25.903070576696784,96.37,0.0,0.0
1732,388.81617739687516,0.0,26.42534972629397,83.74,0.0,0.0
1733,401.10196846406257,0.8014818323185456,22.705945536328116,86.53,0.0,0.0
1734,414.02039580468767,42.58090479649659,20.14052702731931,65.60,0.0,0.0
1735,425.4315216515626,121.29295217402347,17.12702985703125,78.25,0.0,0.0
1736,426.2377313648439,161.67071464746098,16.34069319428101,80.73,0.0,0.0
1737,429.27932211796895,168.69049344391982,18.4164345238136,65.57,0.0,0.0
1738,438.0935095968752,176.60115700312502,21.474228521008296,76.30,0.0,0.0
1739,454.1035233492187,194.81881045488285,22.283464968804946,62.60,0.0,0.0
1740,474.8631389320313,199.58211722050783,18.274374501580805,50.94,0.0,0.0
1741,502.660538641406,207.30125200371126,13.30755815119629,66.47,0.0,0.0
1742,535.8615550171875,206.68339673554695,9.701320160494998,71.54,0.0,0.0
1743,571.4469337523439,202.02209785898455,6.974211214988711,72.48,0.0,0.0
1744,603.0149045085936,188.40044285037771,6.7406936006919285,56.06,0.0,0.0
1745,631.871340375,165.6727109293945,11.675833998037723,65.57,0.0,0.0
1746,646.9020980671872,107.17821497211915,21.88579359283448,59.26,0.0,0.0
1747,636.4050728718752,27.119711834820553,32.35226229363097,61.59,0.0,0.0
1748,615.533258803125,2.055615983064272,35.45874049510135,62.90,0.0,0.0
1749,588.8210480109376,0.0,39.01740399320067,68.75,0.0,0.0
1750,540.1451319562503,0.0,43.386454649029545,54.41,0.0,0.0
1751,492.25984391953114,0.0,44.5109332645935,59.26,0.0,0.0
1752,455.89462713281284,0.0,44.91801875683592,57.31,1000.0,1000.0
1753,429.104097234375,0.0,43.73215757440797,43.68,0.0,0.0
1754,411.72607705312515,0.0,42.863112790512076,52.47,0.0,0.0
1755,406.6305216234374,0.0,38.31677779364319,47.30,0.0,0.0
1756,407.87410745625033,0.0,31.150415229549875,47.56,0.0,0.0
1757,413.86089928125,1.9413518779100418,22.25863394303284,42.33,0.0,0.0
1758,427.70156551875016,44.40072298146974,15.022954559504704,40.13,0.0,0.0
1759,448.0220703445311,129.95946725039067,8.925310365575411,43.24,0.0,0.0
1760,459.93232657734376,177.80926583144523,4.491387020807645,42.54,0.0,0.0
1761,470.9501305828127,196.93753370625006,3.0198891769935643,43.94,0.0,0.0
1762,489.28230219374996,207.90517745859376,4.224642948609924,44.36,0.0,0.0
1763,517.8050875734376,211.70649981210929,6.4820134691802975,45.40,0.0,0.0
1764,550.8082753078126,213.106595082422,6.929798733225356,49.31,0.0,0.0
1765,586.4356900757813,204.92398657324253,6.145026865896609,52.86,0.0,0.0
1766,626.7374385234376,203.6207901972655,5.769611518647764,57.63,0.0,0.0
1767,663.13961409375,201.62139366796902,7.427632113427734,56.82,0.0,0.0
1768,689.696645990625,187.4702266804689,8.392743031137087,58.40,0.0,0.0
1769,707.4102605953124,163.67338597939457,11.779675990475464,44.30,0.0,0.0
1770,713.1923185781249,104.55845243818364,18.957179061172475,44.36,0.0,0.0
1771,699.3327701484377,27.086051650543233,35.23919855993959,40.33,0.0,0.0
1772,665.209278084375,1.3774220228064535,47.82544061667853,41.66,0.0,0.0
1773,628.7040192421875,0.0,52.56426067192383,33.14,0.0,0.0
1774,571.865214515625,0.0,57.038439429125965,43.94,0.0,0.0
1775,517.9693238296875,0.0,55.00717214412229,40.01,0.0,0.0
1776,479.4592382531252,0.0,52.93019707719728,37.56,1000.0,1000.0
1777,452.40401193984366,0.0,51.70803803649901,31.92,0.0,0.0
1778,431.2112291718749,0.0,50.34197743844606,32.55,0.0,0.0
1779,422.31661640625003,0.0,45.693860635913104,35.70,0.0,0.0
1780,424.8097071796872,0.0,38.50365880801061,35.57,0.0,0.0
1781,433.6260582140624,0.6136240110849388,32.33034732390748,33.34,0.0,0.0
1782,444.2302802296877,37.3444906140747,30.30681584584351,31.21,0.0,0.0
1783,459.9489078726563,117.8922068402344,27.99036470079347,30.32,0.0,0.0
1784,473.3154714164062,168.01533010253908,25.23878558712159,26.93,0.0,0.0
1785,486.9829934507812,188.98410206425777,22.689020638787845,29.39,0.0,0.0
1786,505.66544202656235,201.6635493914065,21.383132552600106,31.21,0.0,0.0
1787,528.2962171687502,206.87754815742142,19.2902798751892,29.39,0.0,0.0
1788,553.2700468617187,208.591208690189,18.898548041317444,35.57,0.0,0.0
1789,587.5768837664059,207.73997449335926,24.498381375860603,28.29,0.0,0.0
1790,620.7598179328127,204.6985439419921,26.751140193804936,27.83,0.0,0.0
1791,650.6075569359376,197.54327326699251,40.57533633429566,27.74,0.0,0.0
1792,667.5224325703125,183.062785105078,47.974258913195776,24.06,0.0,0.0
1793,678.5548219781251,156.33201033779304,50.68706886218264,25.60,0.0,0.0
1794,675.2620105640625,93.06443539233403,52.73969830557863,25.34,0.0,0.0
1795,650.1742053140624,20.380970302203377,46.48816597987061,22.08,0.0,0.0
1796,626.3750502937501,0.08109511775264738,36.68313705432131,26.52,0.0,0.0
1797,597.1472081226561,0.0,32.93858963058473,25.00,0.0,0.0
1798,547.9334733210937,0.0,31.33465965877915,20.41,0.0,0.0
1799,499.70841758671884,0.0,34.75730749802856,27.20,0.0,0.0
1800,463.0427957390626,0.0,33.88640884436644,22.09,1000.0,1000.0
1801,435.9186917343752,0.0,33.076319535809326,20.03,0.0,0.0
1802,417.6606132421876,0.0,35.54369334477539,21.86,0.0,0.0
1803,406.7153562984372,0.0,37.94757671024779,22.81,0.0,0.0
1804,406.71384112031245,0.0,39.24968144311524,19.48,0.0,0.0
1805,416.7281204765625,0.5388409287507541,40.14096935328369,17.80,0.0,0.0
1806,430.65976975781274,35.29763158546544,38.2531868211021,13.59,0.0,0.0
1807,446.36030068828137,113.54907841391604,40.8247766804535,18.71,0.0,0.0
1808,455.87300408906276,164.52229069130865,40.78785352728881,18.71,0.0,0.0
1809,460.3350828210937,188.42974899785168,44.569770006957995,18.49,0.0,0.0
1810,463.60857455859355,193.92434404628898,46.76068448173831,18.28,0.0,0.0
1811,469.8588272437501,204.55913899804676,48.27741368221436,19.80,0.0,0.0
1812,479.75565308203113,203.93888139082028,54.97892770506594,16.40,0.0,0.0
1813,488.0218420546876,209.1556168646484,59.52241673633423,15.60,0.0,0.0
1814,497.13246834843744,207.52284744620832,62.98951942833236,15.43,0.0,0.0
1815,505.3987763742185,195.61346385703104,69.33988798471069,14.63,0.0,0.0
1816,517.4931041578127,180.28845077753894,69.82345855920411,14.68,0.0,0.0
1817,527.7505506374999,154.05797796679684,74.41585634051513,14.13,0.0,0.0
1818,529.9793795718749,95.30475924111327,86.10158296814573,15.80,0.0,0.0
1819,524.0699501250002,20.828524259893786,93.5459813147644,11.86,0.0,0.0
1820,523.5628233374999,0.12768360422172542,88.59311725825197,11.25,0.0,0.0
1821,511.97692706484366,0.0,86.21009244827269,10.22,0.0,0.0
1822,482.488022467969,0.0,87.12042338319345,14.49,0.0,0.0
1823,450.8812428234376,0.0,88.6930060817505,11.20,0.0,0.0
1824,425.5034062312499,0.0,93.4012086158386,14.63,1000.0,1000.0
1825,404.68895365546865,0.0,88.26511939749756,12.19,0.0,0.0
1826,393.83943160078127,0.0,80.17739768572994,9.94,0.0,0.0
1827,386.543436067969,0.0,80.93766460184325,10.88,0.0,0.0
1828,384.6630025171877,0.0,75.53100887083741,11.69,0.0,0.0
1829,386.90070194531273,0.6060066983293533,65.36072396449583,9.53,0.0,0.0
1830,385.9079294906249,32.53197157139091,58.713397166855415,12.96,0.0,0.0
1831,390.48212957109365,99.94454803344729,64.06383720399171,12.96,0.0,0.0
1832,387.7839752484374,135.1546895147461,67.42525888536989,12.19,0.0,0.0
1833,380.9816136164064,140.4814012042969,74.83152410148925,14.13,0.0,0.0
1834,375.6406261054687,137.3809558286133,79.01830325782468,12.19,0.0,0.0
1835,374.58822588515636,143.3290269345703,82.01376124158327,14.49,0.0,0.0
1836,377.56977091171876,140.9606226445313,81.42484912243656,12.96,0.0,0.0
1837,381.9523501664061,144.71751032167967,83.69526178742065,21.61,0.0,0.0
1838,392.5972371117189,154.30240983223194,85.69173052325955,15.81,0.0,0.0
1839,411.24708063046893,166.73112165410154,88.70687208806764,18.28,0.0,0.0
1840,434.59387266328105,172.02176580996093,88.6590548102417,15.21,0.0,0.0
1841,460.6570146234373,162.2204695259766,87.84158501228029,15.43,0.0,0.0
1842,475.37478894140634,101.96155104272461,88.85018118349002,21.70,0.0,0.0
1843,483.26091304453115,22.18441453975067,84.07561243157959,17.40,0.0,0.0
1844,491.03580746250003,0.1611701241889,74.29094584714967,17.80,0.0,0.0
1845,485.0691670125,0.0,80.67385258564452,23.25,0.0,0.0
1846,458.3140062515627,0.0,81.81315467416981,29.78,0.0,0.0
1847,431.3557621757813,0.0,82.4667219737366,26.58,0.0,0.0
1848,411.8572221187501,0.0,82.71332531151123,18.63,1000.0,1000.0
1849,392.5730999273437,0.0,82.33085753856815,27.84,0.0,0.0
1850,378.68536535156284,0.0,80.98709970556642,31.45,0.0,0.0
1851,368.97772285781275,0.0,81.55870411278076,34.56,0.0,0.0
1852,366.06048010546857,0.0,79.96798314111328,36.00,0.0,0.0
1853,367.3504375289059,0.6518077644887923,76.10795612882083,32.81,0.0,0.0
1854,362.99387620312524,34.52518796810822,67.3101166109971,33.51,0.0,0.0
1855,359.2078249429687,75.65893298203126,55.66796640937503,32.13,0.0,0.0
1856,353.7642472265628,89.89547089658203,48.991721725762936,38.95,0.0,0.0
1857,348.9305551617188,95.64191887646484,42.50674037299805,33.86,0.0,0.0
1858,348.1184190890625,129.33702948032226,30.407050245703118,35.71,0.0,0.0
1859,351.4625602898439,151.3918972428223,21.005424589361578,38.95,0.0,0.0
1860,360.57307729218735,166.96366704638675,21.636467063305673,45.20,0.0,0.0
1861,374.3463547593752,173.09258496416015,26.946479931555192,54.12,0.0,0.0
1862,394.74106944609395,183.52448431489776,34.765259785806045,41.24,0.0,0.0
1863,421.79159626874997,192.32601632812498,46.79778417462159,52.51,0.0,0.0
1864,448.39975690078137,188.38666147851552,51.31157965587158,58.09,0.0,0.0
1865,482.80757516015615,164.33963561572267,73.42514199263304,50.85,0.0,0.0
1866,508.25232383203127,104.51721303632817,83.84252508927614,45.61,0.0,0.0
1867,513.6247256695314,23.021605747755416,87.78085588011477,37.46,0.0,0.0
1868,515.6979492609375,0.14321793976564415,86.53830066970824,50.85,0.0,0.0
1869,505.4198351109376,0.0,85.42078423460084,45.25,0.0,0.0
1870,472.55021251171877,0.0,83.11834339815941,50.44,0.0,0.0
1871,435.78924712031255,0.0,81.13316488033449,43.33,0.0,0.0
1872,409.03719500859376,0.0,77.8390330260315,0.00,1000.0,1000.0
1873,389.8505484398438,0.0,76.36779480518186,46.42,0.0,0.0
1874,377.6063190257817,0.0,76.0690868371033,35.71,0.0,0.0
1875,371.7695592398439,0.0,71.89771007702637,44.48,0.0,0.0
1876,376.69415402343725,0.0,67.93956539428713,42.95,0.0,0.0
1877,391.7853552421877,0.5864340736227035,61.2126985427307,51.59,0.0,0.0
1878,407.87533105781256,38.23953087136626,57.221202986729985,47.30,0.0,0.0
1879,432.2269646554688,125.26312800205079,49.227894091186535,56.78,0.0,0.0
1880,444.37785482578124,178.14957691816394,44.74243486300051,36.17,0.0,0.0
1881,451.05674155312494,197.12627132871086,38.70325713977051,47.68,0.0,0.0
1882,457.7079342046876,206.7349750476562,35.82729008569336,37.56,0.0,0.0
1883,462.7111622625,212.18103331640648,37.07597577204896,25.52,0.0,0.0
1884,473.82913987031253,212.3126071904299,43.54631555803526,46.82,0.0,0.0
1885,492.9482802093751,210.3788302892578,48.425597836010766,31.69,0.0,0.0
1886,506.42535178828115,207.51196227807486,52.34009486258936,36.41,0.0,0.0
1887,522.242012109375,194.86725343242207,70.65990283027955,41.45,0.0,0.0
1888,540.6856512328125,171.6080200700831,77.80818833744776,44.48,0.0,0.0
1889,560.1479542359372,139.38006718125004,83.17905295920407,37.11,0.0,0.0
1890,567.1085860804689,74.8489591574707,85.69959351051637,36.55,0.0,0.0
1891,559.2473679070312,15.250032274365228,89.6036431752686,45.64,0.0,0.0
1892,554.2912101796875,1.0475974637097363,88.17269335039673,39.28,0.0,0.0
1893,538.3350699984375,0.0,89.34505478644408,30.62,0.0,0.0
1894,499.0674036867188,0.0,89.45085654104462,42.11,0.0,0.0
1895,460.68711195468745,0.0,84.69752785008545,36.21,0.0,0.0
1896,436.1476962773436,0.0,82.3661796041016,31.21,1000.0,1000.0
1897,416.49546325781233,0.0,77.1914554562256,27.18,0.0,0.0
1898,401.8614599062501,0.0,74.30642150081177,42.83,0.0,0.0
1899,395.3761341960935,0.0,72.60844771746825,33.27,0.0,0.0
1900,398.15768029218765,0.0,64.63981919483646,30.76,0.0,0.0
1901,412.0568080687501,0.6523790871020326,58.417523794519056,32.95,0.0,0.0
1902,427.34517285703095,39.40713430368915,61.02972238558962,36.88,0.0,0.0
1903,440.50167891562484,126.3456855483399,69.21099010907594,33.59,0.0,0.0
1904,446.7072969187502,178.33484396074223,69.41698286870728,24.72,0.0,0.0
1905,442.10780263125025,196.01972729810282,64.94803142007983,25.19,0.0,0.0
1906,435.13827244218743,204.63247404462882,60.80888414049682,30.76,0.0,0.0
1907,431.1126304734375,210.36331371357429,60.0999196736206,28.94,0.0,0.0
1908,432.15024256640623,192.16098921328137,71.60395216104125,23.93,0.0,0.0
1909,439.0923797390626,188.8115835873048,79.3005839263733,23.28,0.0,0.0
1910,452.7973794421875,202.82893198733325,80.70218923351662,28.58,0.0,0.0
1911,473.2622173359375,195.62740842246077,80.66242872042847,18.00,0.0,0.0
1912,497.1852359765626,191.21635862695317,83.11707323662719,21.70,0.0,0.0
